Name,Ticker,Exchange,BE - Monthly 2004-12,Daily Closing Price 2004-12-31 USD,Market Cap - Monthly 2004-12 ,C/P - Daily 2004-12-31,E/P - Daily 2004-12-31,EBITDA/P- Daily 2004-12-31,FCF/P - Daily 2004-12-31,S/P - Daily 2004-12-31,Yearly Return Year  2005
"IRSA Investments and Representations, Inc. ADR",IRS,"NEW YORK STOCK EXCHANGE, INC.",352752879.2,11.25,279903363,0.058022242,0.082591183,0.174291149,0.028161224,0.220988957,0.073777746
iSoftStone Holdings Ltd. ADR,ISS,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"iStar Financial, Inc.",SFI,"NEW YORK STOCK EXCHANGE, INC.",2455218436,45.26,5041154932,0.074837528,0.032037122,,,0.090851854,-0.15080871
"iStar Financial, Inc. Pref Share",SFIPRE,"NEW YORK STOCK EXCHANGE, INC.",,26.18,,,,,,,0.038170786
"iStar Financial, Inc. Pref Share",SFIPRD,"NEW YORK STOCK EXCHANGE, INC.",,25.37,,,,,,,0.071115939
"iStar Financial, Inc. Pref Share",SFIPRF,"NEW YORK STOCK EXCHANGE, INC.",,26.00,,,,,,,0.038859349
"iStar Financial, Inc. Pref Share",SFIPRG,"NEW YORK STOCK EXCHANGE, INC.",,25.84,,,,,,,0.029476314
"iStar Financial, Inc. Pref Share",SFIPRI,"NEW YORK STOCK EXCHANGE, INC.",,25.51,,,,,,,0.041243316
Itau Unibanco Holding SA ADR,ITUB,"NEW YORK STOCK EXCHANGE, INC.",6292986044,5.47,17372474868,0.044398625,0.082265188,,,0.402694023,0.632925966
ITC Holdings Corp,ITC,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0.022501093
ITT Corp,ITT,"NEW YORK STOCK EXCHANGE, INC.",2343001159,14.00,1292533759,0.413034885,0.052693896,0.446779812,0.294398018,4.806675511,0.226307504
"ITT Educational Services, Inc.",ESI,"NEW YORK STOCK EXCHANGE, INC.",235073799,47.55,2184307963,0.061636815,0.029653001,0.047443979,0.018323636,0.266801846,0.243112453
Ivanhoe Mines Ltd,IVN,"NEW YORK STOCK EXCHANGE, INC.",355516104.5,7.19,2105742475,-0.033169014,-0.045897077,-0.021881742,-0.037935749,0.035155378,5.81031E-08
"J. Crew Group, Inc.",JCG,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
J.C. Penney Co Inc,JCP,"NEW YORK STOCK EXCHANGE, INC.",4742991139,41.40,11823990820,0.009223425,0.045410621,0.070420105,-0.001464035,0.537739933,0.356787273
J.M. Smucker Co.,SJM,"NEW YORK STOCK EXCHANGE, INC.",1679030053,47.07,2750841263,0.041451894,0.048013605,0.079394569,0.010600909,0.667373192,-0.044374772
"Jabil Circuit, Inc.",JBL,"NEW YORK STOCK EXCHANGE, INC.",1948184874,25.58,5159125117,0.077153529,0.034401879,0.053406935,0.032518665,1.261504925,0.449960965
Jacobs Engineering Group,JEC,"NEW YORK STOCK EXCHANGE, INC.",1039371195,23.90,2711092338,0.032036609,0.047080979,0.072374925,0.018489986,1.677078529,0.420171631
Jacuzzi Brands Inc,JJZ,"NEW YORK STOCK EXCHANGE, INC.",307397079.5,8.70,662100067,0.066553747,0.043678155,0.144000797,0.031784637,2.010341195,-0.034482722
"Jaguar Mining, Inc.",JAG,"NEW YORK STOCK EXCHANGE, INC.",44153181.16,,89638831,,-0.540540541,,,,0.131959372
James Hardie Industries SE ADR,JHX,"NEW YORK STOCK EXCHANGE, INC.",,26.05,2389089446,0.086771886,0.047984645,0.072538777,0.040243846,0.456041478,0.267384549
"Janus Capital Group, Inc.",JNS,"NEW YORK STOCK EXCHANGE, INC.",2734493413,16.81,3972006037,0.009589686,0.252230856,0.263009433,0.000771289,0.265426171,0.111220505
Jarden Corporation,JAH,"NEW YORK STOCK EXCHANGE, INC.",333950345.8,29.47,1224249276,0.043668237,0.037676108,0.082863291,0.035123064,0.637917836,0.022958521
"Jefferies Group, Inc.",JEF,"NEW YORK STOCK EXCHANGE, INC.",1039138244,20.14,2303021164,-0.028953608,0.049900698,,,0.410341088,0.131250068
Jefferson-Pilot Corporation,JP,"NEW YORK STOCK EXCHANGE, INC.",3934004220,51.96,7093707593,0.121242101,0.07101617,0.154432832,,0.529268551,0.131084843
"Jilin Chemical Industrial Company, Ltd. ADR",JCC,"NEW YORK STOCK EXCHANGE, INC.",610774732.1,35.56,1266319336,0.266371953,0.164764434,,0.216118834,1.932012481,0.003937062
"JinkoSolar Holding Co., Ltd. ADR",JKS,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"JLG Industries, Inc.",JLG,"NEW YORK STOCK EXCHANGE, INC.",276776927.2,9.82,874168342,0.093399373,0.020376974,0.06745854,0.040043535,1.493161321,1.327567622
"JMP Group, Inc.",JMP,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"Jo-Ann Stores, Inc.",JAS,"NEW YORK STOCK EXCHANGE, INC.",380100731.2,27.54,626888613,0.177945284,0.067901247,0.19835996,0.075389651,2.856122813,-0.571532262
"Jo-Ann Stores, Inc. A",JAS.A,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0
John Bean Technologies Corporation,JBT,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
John H. Harland Company,JH,"NEW YORK STOCK EXCHANGE, INC.",274592244.7,36.10,1003815660,0.111112148,0.049861485,0.085134785,0.083928808,0.773743479,0.056492005
John Hancock Financial Services Inc,JHF,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0
"John Wiley & Sons, Inc. A",JW.A,"NEW YORK STOCK EXCHANGE, INC.",434675888.6,34.84,2129374009,0.106227988,0.040183704,0.064110866,0.09386287,0.433282885,0.130506117
"John Wiley & Sons, Inc. B",JW.B,"NEW YORK STOCK EXCHANGE, INC.",434675888.6,34.60,2114705532,0.106964833,0.040462437,0.06455557,0.094513938,0.436288182,0.128723571
Johnson & Johnson,JNJ,"NEW YORK STOCK EXCHANGE, INC.",31813134578,63.42,1.88213E+11,0.064387562,0.048092091,0.06524102,0.054209474,0.241545602,-0.033434401
Johnson Controls Inc,JCI,"NEW YORK STOCK EXCHANGE, INC.",5581583091,21.15,12128099112,0.121782076,0.066833215,0.106485669,0.051217229,2.17320439,0.168694138
Johnson Controls Inc 11.5 % Corp Units 2009-31.3.12 Linked to Shs Johnson C,JCIPRZ,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Jones Group Inc,JNY,"NEW YORK STOCK EXCHANGE, INC.",2653897707,36.57,4469689002,0.097732413,0.066721378,0.113936742,0.086676294,0.959368812,-0.147540686
"Jones Lang LaSalle, Inc.",JLL,"NEW YORK STOCK EXCHANGE, INC.",507979221.7,37.41,1228298840,0.088152172,0.042502008,0.088961086,0.0709159,0.868316352,0.353201779
"Journal Communications, Inc. A",JRN,"NEW YORK STOCK EXCHANGE, INC.",489495024.3,18.07,1363943729,0.084240321,0.052019934,0.0873899,0.06720936,0.555315844,-0.215026289
"Joy Global, Inc.",JOY,"NEW YORK STOCK EXCHANGE, INC.",452042791.8,19.68,2259628623,0.026241361,0.023717747,0.045384694,0.01835222,0.603620516,1.053481021
JP Morgan Chase Capital X Pref Share,JPMPRJ,"NEW YORK STOCK EXCHANGE, INC.",,26.73,,,,,,,0.017694282
JP Morgan Chase Capital XI Pref Share,JPMPRK,"NEW YORK STOCK EXCHANGE, INC.",,24.51,,,,,,,0.003944728
JP Morgan Chase Capital XII Pref Share,JPMPRX,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
JP Morgan Chase Capital XIV Pref Share,JPMPRY,"NEW YORK STOCK EXCHANGE, INC.",,25.47,,,,,,,0.041079704
JP Morgan Chase Capital XIX Pref Share,JPMPRS,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
JP Morgan Chase Capital XVI Pref Share,JPMPRP,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0.017466262
JPMorgan Chase & Co,JPM,"NEW YORK STOCK EXCHANGE, INC.",1.05314E+11,39.01,1.38972E+11,-0.6726198,0.049987178,,,0.396828389,0.056279945
JPMorgan Chase & Co,JPMWS,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
JPMorgan Chase & Co Pref Share,JPMPRF,"NEW YORK STOCK EXCHANGE, INC.",,53.05,,,,,,,-0.046143507
JPMorgan Chase & Co Pref Share,JPMPRG,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
JPMorgan Chase & Co Pref Share,JPMPRE,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
JPMorgan Chase & Co Pref Share,JPMPRI,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
JPMorgan Chase Capital XXIV Pref Share,JPMPRW,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
JPMorgan Chase Capital XXIX Pref Share,JPMPRC,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
JPMorgan Chase Capital XXVI Pref Share,JPMPRZ,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
JPMorgan Chase Capital XXVIII Pref Share,JPMPRB,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"Juniper Networks, Inc.",JNPR,"NEW YORK STOCK EXCHANGE, INC.",5992718350,27.19,14617697470,0.027072905,0.006620079,0.016989106,0.023316611,0.083707926,-0.179845559
Just Energy Group Inc,JE,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"K&F Industries Holdings, Inc.",KFI,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,-0.09647066
"K12, Inc.",LRN,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"K2, Inc.",KTO,"NEW YORK STOCK EXCHANGE, INC.",682864198.5,15.88,741365803,0.000531741,0.047229227,0.092152819,-0.041913941,1.496808804,-0.36335021
"Kadant, Inc.",KAI,"NEW YORK STOCK EXCHANGE, INC.",212461043.1,20.50,284211200,0.041681342,0.02780488,0.036223707,0.031264391,0.722925187,-0.097560954
Kaman Corporation A,KAMN,"NEW YORK STOCK EXCHANGE, INC.",284170061.8,12.65,287676761,0.052285887,-0.039525692,1.52888367,0.026285209,3.434396164,0.599681674
Kaneb Pipe Line Partners LP,KPP,"NEW YORK STOCK EXCHANGE, INC.",480498247.1,60.87,1724300403,0.079213568,0.043699685,0.108283387,0.056913933,0.354051607,0.038132417
Kaneb Services LLC,KSL,"NEW YORK STOCK EXCHANGE, INC.",80355524.18,43.19,504991646,0.249656473,0.049316984,0.36850967,0.174802163,1.895986197,0.00208379
"Kansas City Southern, Inc.",KSU,"NEW YORK STOCK EXCHANGE, INC.",1017997971,17.73,1112055404,0.103907288,0.00958827,0.113854887,,0.554714854,0.377890548
"Kansas City Southern, Inc. Pref Share",KSUPR,"NEW YORK STOCK EXCHANGE, INC.",,21.75,,,,,,,0.104206221
KapStone Paper And Packaging Corporation,KS,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0.011428548
"KAR Auction Services, Inc.",KAR,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Kaydon Corporation,KDN,"NEW YORK STOCK EXCHANGE, INC.",308680237.2,33.02,931232714,0.059536993,0.042701393,0.073751153,0.046591484,0.35832135,-0.010896523
Kayne Anderson Mlp Investment Co Pref Share,KYNPRD,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
KB Financial Group Inc ADR,KB,"NEW YORK STOCK EXCHANGE, INC.",7421783991,39.08,11978133605,0.572381669,-0.000819394,,,,0.911719508
KB Home,KBH,"NEW YORK STOCK EXCHANGE, INC.",2055679157,52.20,4835715084,-0.025460433,0.109195411,0.175906044,-0.030721494,1.60140924,0.407322321
"KBR, Inc.",KBR,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"KBW, Inc.",KBW,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"KCS Energy, Inc.",KCS,"NEW YORK STOCK EXCHANGE, INC.",207048906.4,14.78,723447478,0.156725441,0.094046039,0.187769625,-0.018976772,0.268098527,0.638700751
"Keane, Inc.",KEA,"NEW YORK STOCK EXCHANGE, INC.",461702445.3,14.70,911719989,0.056692781,0.029931974,0.072830241,0.039585289,0.932633982,-0.251020442
"Keithley Instruments, Inc.",KEI,"NEW YORK STOCK EXCHANGE, INC.",104794794.9,19.70,319595247,0.046301462,0.035025386,0.04644917,0.033769751,0.431617539,-0.283225619
Kellogg Company,K,"NEW YORK STOCK EXCHANGE, INC.",2257216435,44.66,18440582081,0.065780126,0.048141521,0.090106488,0.049809355,0.505773659,-0.009095387
Kellwood Company,KWD,"NEW YORK STOCK EXCHANGE, INC.",718313564,34.50,954843528,0.097675423,0.08,0.161336486,0.067640555,2.571983385,-0.290785442
Kemet Corporation,KEM,"NEW YORK STOCK EXCHANGE, INC.",640125979.7,26.85,774343204,-0.035871982,-0.097206669,-0.107197302,-0.079650176,0.590274519,-0.210055867
Kemper Corp,KMPR,"NEW YORK STOCK EXCHANGE, INC.",2038702753,45.45,3116559040,0.107282508,0.067546756,0.234500788,,0.968865507,0.027135359
Kenexa Corp,KNXA,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0.598484813
Kennametal Inc.,KMT,"NEW YORK STOCK EXCHANGE, INC.",1003506851,24.89,1892254205,0.107773742,0.048020891,0.087588837,0.07416296,1.123307737,0.040850749
"Kennedy-Wilson Holdings, Inc.",KW,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Kenneth Cole Productions,KCP,"NEW YORK STOCK EXCHANGE, INC.",216527455.1,30.86,622842133,0.056043256,0.05767984,0.09059522,0.041309273,0.797324816,-0.154685218
Kerr-McGee Corporation,KMG,"NEW YORK STOCK EXCHANGE, INC.",5317993407,27.87,8455956285,0.254284891,0.048794341,0.27065167,0.090678685,0.708555022,0.58412721
"Kerzner International, Ltd.",KZL,"NEW YORK STOCK EXCHANGE, INC.",1116277054,60.05,2155785872,0.067278135,0.031806828,0.059702847,0.01719307,0.296489827,0.144879178
"Key Energy Services, Inc.",KEG,"NEW YORK STOCK EXCHANGE, INC.",,11.80,1540619800,,-0.05,,,0.62469468,0.141525239
Key Production Company,KP,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0
KeyCorp,KEY,"NEW YORK STOCK EXCHANGE, INC.",7116996100,33.90,13784353895,0.044396102,0.068731546,,,0.310913854,0.01021103
KeyCorp Capital IX Pref Share,KEYPRECL,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
KeyCorp Capital V Pref Share,KEYPRACL,"NEW YORK STOCK EXCHANGE, INC.",,24.78,,,,,,,0.005002556
KeyCorp Capital VI Pref Share,KEYPRBCL,"NEW YORK STOCK EXCHANGE, INC.",,25.03,,,,,,,0.028041263
KeyCorp Capital VIII Pref Share,KEYPRDCL,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
KeyCorp Capital X Pref Share,KEYPRF,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
KeyCorp Pref Share,KEYPRG,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
KeySpan Corporation,KSE,"NEW YORK STOCK EXCHANGE, INC.",3894707262,39.45,6335507821,0.1934282,0.067680612,0.241219199,0.058899475,1.082022733,-0.051205079
Keystone Property Trust,KTR,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0
"Kid Brands, Inc.",KID,"NEW YORK STOCK EXCHANGE, INC.",234516700.9,22.84,475613696,0.021539747,-0.008318741,-0.025523057,0.013379444,0.601129884,-0.496133004
Kilroy Realty Corporation,KRC,"NEW YORK STOCK EXCHANGE, INC.",431111074.2,42.75,1219568580,0.075556835,0.021520468,0.111777029,0.023298206,0.179418315,0.507554171
Kilroy Realty Corporation Pref Share,KRCPRE,"NEW YORK STOCK EXCHANGE, INC.",,26.20,,,,,,,0.069386459
Kilroy Realty Corporation Pref Share,KRCPRF,"NEW YORK STOCK EXCHANGE, INC.",,25.31,,,,,,,0.042554995
Kimberly-Clark Corporation,KMB,"NEW YORK STOCK EXCHANGE, INC.",6629509775,65.81,32097231475,0.081402268,0.054854876,0.076987095,0.064676067,0.457942975,-0.066901407
Kimco Realty Corp,KIM,"NEW YORK STOCK EXCHANGE, INC.",2235695466,29.00,6497342893,0.056328286,0.039662016,0.062603178,-0.115046083,0.079324913,0.153295044
Kimco Realty Corp Pref Share,KIMPRF,"NEW YORK STOCK EXCHANGE, INC.",,25.84,,,,,,,0.061178014
Kimco Realty Corp Pref Share,KIMPRG,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Kimco Realty Corp Pref Share,KIMPRH,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
Kinder Morgan Energy Partners LP,KMP,"NEW YORK STOCK EXCHANGE, INC.",3896522059,44.33,6208341493,0.128075772,0.048048718,0.13824614,0.002363466,0.852294035,0.147162987
Kinder Morgan Management LLC,KMR,"NEW YORK STOCK EXCHANGE, INC.",1581153430,23.94,2113491296,,0.03187379,,,,0.19471108
"Kinder Morgan, Inc.",KMI,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,
"Kinder Morgan, Inc. (OLD)",KMI,"NEW YORK STOCK EXCHANGE, INC.",2864749059,73.13,9059342132,0.064029997,0.046492555,0.090079703,0.043798082,0.12270443,0.302163118
"Kindred Healthcare, Inc.",KND,"NEW YORK STOCK EXCHANGE, INC.",719786065,23.09,856984084,0.193580821,0.093115072,0.26260249,-0.064709841,3.621679373,-0.139899918
Kinetic Concepts Inc,KCI,"NEW YORK STOCK EXCHANGE, INC.",50798318.36,76.30,5220786221,0.046955764,0.011926606,0.052971966,0.029240578,0.198402345,-0.478899156
King Pharmaceuticals Inc,KG,"NEW YORK STOCK EXCHANGE, INC.",1848800447,12.40,2995338866,0.080388049,-0.007258063,0.051236674,0.056769057,0.45434451,0.364516007
King World Productions,KWP,"NEW YORK STOCK EXCHANGE, INC.",,,,,,,,,0
"Kingsway Financial Services, Inc.",KFS,"NEW YORK STOCK EXCHANGE, INC.",668643407.9,15.88,892618770,0.006002369,0.101832496,,,2.291339196,0.2796904
